idade,deixou_a_empresa,viagem_trabalho,salario_diario,departamento,distancia_casa,nivel_educacional,nivel_educacional_nome,area_formacao,numero_funcionario,satisfacao_ambiente,satisfacao_ambiente_nome,genero,salario_hora,envolvimento_trabalho,envolvimento_trabalho_nome,nivel_cargo,cargo,satisfacao_trabalho,satisfacao_trabalho_nome,estado_civil,salario_mensal,taxa_mensal,num_empresas_anteriores,faz_hora_extra,aumento_salarial_pct,avaliacao_desempenho,avaliacao_desempenho_nome,satisfacao_relacionamentos,satisfacao_relacionamentos_nome,nivel_acoes,anos_experiencia_total,treinamentos_ultimo_ano,equilibrio_vida_trabalho,equilibrio_vida_trabalho_nome,anos_empresa,anos_cargo_atual,anos_desde_ultima_promocao,anos_com_gerente_atual
54,Não,Viaja Raramente,1217,Pesquisa e Desenvolvimento,2,4,mestrado,Técnico,126,1,baixa,Feminino,60,3,alto,3,Diretor de Pesquisa,3,alta,Casado(a),13549,24001,9,Não,12,3,excelente,1,baixa,1,16,5,1,ruim,4,3,0,3
24,Não,Viaja Raramente,1353,Vendas,3,2,faculdade,Outro,128,1,baixa,Feminino,33,3,alto,2,Executivo de Vendas,3,alta,Casado(a),4999,17519,0,Não,21,4,excepcional,1,baixa,1,4,2,2,bom,3,2,0,2
28,Não,Não Viaja,120,Vendas,4,3,bacharelado,Medicina,129,2,media,Masculino,43,3,alto,2,Executivo de Vendas,3,alta,Casado(a),4221,8863,1,Não,15,3,excelente,2,media,0,5,3,4,excelente,5,4,0,4
58,Não,Viaja Raramente,682,Vendas,10,4,mestrado,Medicina,131,4,muito_alta,Masculino,37,3,alto,4,Executivo de Vendas,3,alta,Solteiro(a),13872,24409,0,Não,13,3,excelente,3,alta,0,38,1,2,bom,37,10,1,8
44,Não,Não Viaja,489,Pesquisa e Desenvolvimento,23,3,bacharelado,Medicina,132,2,media,Masculino,67,3,alto,2,Técnico de Laboratório,2,media,Casado(a),2042,25043,4,Não,12,3,excelente,3,alta,1,17,3,4,excelente,3,2,1,2
37,Sim,Viaja Raramente,807,Recursos Humanos,6,4,mestrado,Recursos Humanos,133,3,alta,Masculino,63,3,alto,1,Recursos Humanos,1,baixa,Divorciado(a),2073,23648,4,Sim,22,4,excepcional,4,muito_alta,0,7,3,3,melhor,3,2,0,2
32,Não,Viaja Raramente,827,Pesquisa e Desenvolvimento,1,1,abaixo_faculdade,Ciências Biológicas,134,4,muito_alta,Masculino,71,3,alto,1,Cientista Pesquisador,1,baixa,Solteiro(a),2956,15178,1,Não,13,3,excelente,4,muito_alta,0,1,2,3,melhor,1,0,0,0
20,Sim,Viaja Frequentemente,871,Pesquisa e Desenvolvimento,6,3,bacharelado,Ciências Biológicas,137,4,muito_alta,Feminino,66,2,medio,1,Técnico de Laboratório,4,muito_alta,Solteiro(a),2926,19783,1,Sim,18,3,excelente,2,media,0,1,5,3,melhor,1,0,1,0
34,Não,Viaja Raramente,665,Pesquisa e Desenvolvimento,6,4,mestrado,Outro,138,1,baixa,Feminino,41,3,alto,2,Cientista Pesquisador,3,alta,Solteiro(a),4809,12482,1,Não,14,3,excelente,3,alta,0,16,3,3,melhor,16,13,2,10
37,Não,Não Viaja,1040,Pesquisa e Desenvolvimento,2,2,faculdade,Ciências Biológicas,139,3,alta,Masculino,100,2,medio,2,Representante de Saúde,4,muito_alta,Divorciado(a),5163,15850,5,Não,14,3,excelente,4,muito_alta,1,17,2,4,excelente,1,0,0,0
59,Não,Não Viaja,1420,Recursos Humanos,2,4,mestrado,Recursos Humanos,140,3,alta,Feminino,32,2,medio,5,Gerente,4,muito_alta,Casado(a),18844,21922,9,Não,21,4,excepcional,4,muito_alta,1,30,3,3,melhor,3,2,2,2
50,Não,Viaja Frequentemente,1115,Pesquisa e Desenvolvimento,1,3,bacharelado,Ciências Biológicas,141,1,baixa,Feminino,73,3,alto,5,Diretor de Pesquisa,2,media,Casado(a),18172,9755,3,Sim,19,3,excelente,1,baixa,0,28,1,2,bom,8,3,0,7
25,Sim,Viaja Raramente,240,Vendas,5,3,bacharelado,Marketing,142,3,alta,Masculino,46,2,medio,2,Executivo de Vendas,3,alta,Solteiro(a),5744,26959,1,Sim,11,3,excelente,4,muito_alta,0,6,1,3,melhor,6,4,0,3
25,Não,Viaja Raramente,1280,Pesquisa e Desenvolvimento,7,1,abaixo_faculdade,Medicina,143,4,muito_alta,Masculino,64,2,medio,1,Cientista Pesquisador,4,muito_alta,Casado(a),2889,26897,1,Não,11,3,excelente,3,alta,2,2,2,3,melhor,2,2,2,1
22,Não,Viaja Raramente,534,Pesquisa e Desenvolvimento,15,3,bacharelado,Medicina,144,2,media,Feminino,59,3,alto,1,Técnico de Laboratório,4,muito_alta,Solteiro(a),2871,23785,1,Não,15,3,excelente,3,alta,0,1,5,3,melhor,0,0,0,0
51,Não,Viaja Frequentemente,1456,Pesquisa e Desenvolvimento,1,4,mestrado,Medicina,145,1,baixa,Feminino,30,2,medio,3,Representante de Saúde,1,baixa,Solteiro(a),7484,25796,3,Não,20,4,excepcional,3,alta,0,23,1,2,bom,13,12,12,8
34,Sim,Viaja Frequentemente,658,Pesquisa e Desenvolvimento,7,3,bacharelado,Ciências Biológicas,147,1,baixa,Masculino,66,1,baixo,2,Técnico de Laboratório,3,alta,Solteiro(a),6074,22887,1,Sim,24,4,excepcional,4,muito_alta,0,9,3,3,melhor,9,7,0,6
54,Não,Não Viaja,142,Recursos Humanos,26,3,bacharelado,Recursos Humanos,148,4,muito_alta,Feminino,30,4,muito_alto,4,Gerente,4,muito_alta,Solteiro(a),17328,13871,2,Sim,12,3,excelente,3,alta,0,23,3,3,melhor,5,3,4,4
24,Não,Viaja Raramente,1127,Pesquisa e Desenvolvimento,18,1,abaixo_faculdade,Ciências Biológicas,150,2,media,Masculino,52,3,alto,1,Técnico de Laboratório,3,alta,Casado(a),2774,13257,0,Não,12,3,excelente,3,alta,1,6,2,3,melhor,5,3,1,2
34,Não,Viaja Raramente,1031,Pesquisa e Desenvolvimento,6,4,mestrado,Ciências Biológicas,151,3,alta,Feminino,45,2,medio,2,Cientista Pesquisador,2,media,Divorciado(a),4505,15000,6,Não,15,3,excelente,3,alta,1,12,3,3,melhor,1,0,0,0
37,Não,Viaja Raramente,1189,Vendas,3,3,bacharelado,Ciências Biológicas,152,3,alta,Masculino,87,3,alto,3,Executivo de Vendas,4,muito_alta,Solteiro(a),7428,14506,2,Não,12,3,excelente,1,baixa,0,12,3,3,melhor,5,3,1,3
34,Não,Viaja Raramente,1354,Pesquisa e Desenvolvimento,5,3,bacharelado,Medicina,153,3,alta,Feminino,45,2,medio,3,Gerente,1,baixa,Solteiro(a),11631,5615,2,Não,12,3,excelente,4,muito_alta,0,14,6,3,melhor,11,10,5,8
36,Não,Viaja Frequentemente,1467,Vendas,11,2,faculdade,Técnico,154,2,media,Feminino,92,3,alto,3,Executivo de Vendas,4,muito_alta,Casado(a),9738,22952,0,Não,14,3,excelente,3,alta,1,10,6,3,melhor,9,7,2,8
36,Não,Viaja Raramente,922,Pesquisa e Desenvolvimento,3,2,faculdade,Ciências Biológicas,155,1,baixa,Feminino,39,3,alto,1,Técnico de Laboratório,4,muito_alta,Divorciado(a),2835,2561,5,Não,22,4,excepcional,1,baixa,1,7,2,3,melhor,1,0,0,0
43,Não,Viaja Frequentemente,394,Vendas,26,2,faculdade,Ciências Biológicas,158,3,alta,Masculino,92,3,alto,4,Gerente,4,muito_alta,Casado(a),16959,19494,1,Sim,12,3,excelente,4,muito_alta,2,25,3,4,excelente,25,12,4,12
30,Não,Viaja Frequentemente,1312,Pesquisa e Desenvolvimento,23,3,bacharelado,Ciências Biológicas,159,1,baixa,Masculino,96,1,baixo,1,Cientista Pesquisador,3,alta,Divorciado(a),2613,22310,1,Não,25,4,excepcional,3,alta,3,10,2,2,bom,10,7,0,9
33,Não,Não Viaja,750,Vendas,22,2,faculdade,Marketing,160,3,alta,Masculino,95,3,alto,2,Executivo de Vendas,2,media,Casado(a),6146,15480,0,Não,13,3,excelente,1,baixa,1,8,2,4,excelente,7,7,0,7
56,Sim,Viaja Raramente,441,Pesquisa e Desenvolvimento,14,4,mestrado,Ciências Biológicas,161,2,media,Feminino,72,3,alto,1,Cientista Pesquisador,2,media,Casado(a),4963,4510,9,Sim,18,3,excelente,1,baixa,3,7,2,3,melhor,5,4,4,3
51,Não,Viaja Raramente,684,Pesquisa e Desenvolvimento,6,3,bacharelado,Ciências Biológicas,162,1,baixa,Masculino,51,3,alto,5,Diretor de Pesquisa,3,alta,Solteiro(a),19537,6462,7,Não,13,3,excelente,3,alta,0,23,5,3,melhor,20,18,15,15
31,Sim,Viaja Raramente,249,Vendas,6,4,mestrado,Ciências Biológicas,163,2,media,Masculino,76,1,baixo,2,Executivo de Vendas,3,alta,Casado(a),6172,20739,4,Sim,18,3,excelente,2,media,0,12,3,2,bom,7,7,7,7
26,Não,Viaja Raramente,841,Pesquisa e Desenvolvimento,6,3,bacharelado,Outro,164,3,alta,Feminino,46,2,medio,1,Cientista Pesquisador,2,media,Casado(a),2368,23300,1,Não,19,3,excelente,3,alta,0,5,3,2,bom,5,4,4,3
58,Sim,Viaja Raramente,147,Pesquisa e Desenvolvimento,23,4,mestrado,Medicina,165,4,muito_alta,Feminino,94,3,alto,3,Representante de Saúde,4,muito_alta,Casado(a),10312,3465,1,Não,12,3,excelente,4,muito_alta,1,40,3,2,bom,40,10,15,6
19,Sim,Viaja Raramente,528,Vendas,22,1,abaixo_faculdade,Marketing,167,4,muito_alta,Masculino,50,3,alto,1,Representante de Vendas,3,alta,Solteiro(a),1675,26820,1,Sim,19,3,excelente,4,muito_alta,0,0,2,2,bom,0,0,0,0
22,Não,Viaja Raramente,594,Pesquisa e Desenvolvimento,2,1,abaixo_faculdade,Técnico,169,3,alta,Masculino,100,3,alto,1,Técnico de Laboratório,4,muito_alta,Casado(a),2523,19299,0,Não,14,3,excelente,3,alta,1,3,2,3,melhor,2,1,2,1
49,Não,Viaja Raramente,470,Pesquisa e Desenvolvimento,20,4,mestrado,Medicina,170,3,alta,Feminino,96,3,alto,2,Diretor de Produção,1,baixa,Casado(a),6567,5549,1,Não,14,3,excelente,3,alta,0,16,2,2,bom,15,11,5,11
43,Não,Viaja Frequentemente,957,Pesquisa e Desenvolvimento,28,3,bacharelado,Medicina,171,2,media,Feminino,72,4,muito_alto,1,Cientista Pesquisador,3,alta,Solteiro(a),4739,16090,4,Não,12,3,excelente,4,muito_alta,0,18,2,3,melhor,3,2,1,2
50,Não,Viaja Frequentemente,809,Vendas,12,3,bacharelado,Marketing,174,3,alta,Feminino,77,3,alto,3,Executivo de Vendas,4,muito_alta,Solteiro(a),9208,6645,4,Não,11,3,excelente,4,muito_alta,0,16,3,3,melhor,2,2,2,1
31,Sim,Viaja Raramente,542,Vendas,20,3,bacharelado,Ciências Biológicas,175,2,media,Feminino,71,1,baixo,2,Executivo de Vendas,3,alta,Casado(a),4559,24788,3,Sim,11,3,excelente,3,alta,1,4,2,3,melhor,2,2,2,2
41,Não,Viaja Raramente,802,Vendas,9,1,abaixo_faculdade,Ciências Biológicas,176,3,alta,Masculino,96,3,alto,3,Executivo de Vendas,3,alta,Divorciado(a),8189,21196,3,Sim,13,3,excelente,3,alta,1,12,2,3,melhor,9,7,0,7
26,Não,Viaja Raramente,1355,Recursos Humanos,25,1,abaixo_faculdade,Ciências Biológicas,177,3,alta,Feminino,61,3,alto,1,Recursos Humanos,3,alta,Casado(a),2942,8916,1,Não,23,4,excepcional,4,muito_alta,1,8,3,3,melhor,8,7,5,7
36,Não,Viaja Raramente,216,Pesquisa e Desenvolvimento,6,2,faculdade,Medicina,178,2,media,Masculino,84,3,alto,2,Diretor de Produção,2,media,Divorciado(a),4941,2819,6,Não,20,4,excepcional,4,muito_alta,2,7,0,3,melhor,3,2,0,1
51,Sim,Viaja Frequentemente,1150,Pesquisa e Desenvolvimento,8,4,mestrado,Ciências Biológicas,179,1,baixa,Masculino,53,1,baixo,3,Diretor de Produção,4,muito_alta,Solteiro(a),10650,25150,2,Não,15,3,excelente,4,muito_alta,0,18,2,3,melhor,4,2,0,3
39,Não,Viaja Raramente,1329,Vendas,4,4,mestrado,Ciências Biológicas,182,4,muito_alta,Feminino,47,2,medio,2,Executivo de Vendas,3,alta,Casado(a),5902,14590,4,Não,14,3,excelente,3,alta,1,17,1,4,excelente,15,11,5,9
25,Não,Viaja Raramente,959,Vendas,28,3,bacharelado,Ciências Biológicas,183,1,baixa,Masculino,41,2,medio,2,Executivo de Vendas,3,alta,Casado(a),8639,24835,2,Não,18,3,excelente,4,muito_alta,0,6,3,3,melhor,2,2,2,2
30,Não,Viaja Raramente,1240,Recursos Humanos,9,3,bacharelado,Recursos Humanos,184,3,alta,Masculino,48,3,alto,2,Recursos Humanos,4,muito_alta,Casado(a),6347,13982,0,Sim,19,3,excelente,4,muito_alta,0,12,2,1,ruim,11,9,4,7
32,Sim,Viaja Raramente,1033,Pesquisa e Desenvolvimento,9,3,bacharelado,Medicina,190,1,baixa,Feminino,41,3,alto,1,Técnico de Laboratório,1,baixa,Solteiro(a),4200,10224,7,Não,22,4,excepcional,1,baixa,0,10,2,4,excelente,5,4,0,4
45,Não,Viaja Raramente,1316,Pesquisa e Desenvolvimento,29,3,bacharelado,Medicina,192,3,alta,Masculino,83,3,alto,1,Cientista Pesquisador,4,muito_alta,Solteiro(a),3452,9752,5,Não,13,3,excelente,2,media,0,9,2,2,bom,6,5,0,3
38,Não,Viaja Raramente,364,Pesquisa e Desenvolvimento,3,5,doutorado,Técnico,193,4,muito_alta,Feminino,32,3,alto,2,Cientista Pesquisador,3,alta,Solteiro(a),4317,2302,3,Sim,20,4,excepcional,2,media,0,19,2,3,melhor,3,2,2,2
30,Não,Viaja Raramente,438,Pesquisa e Desenvolvimento,18,3,bacharelado,Ciências Biológicas,194,1,baixa,Feminino,75,3,alto,1,Cientista Pesquisador,3,alta,Solteiro(a),2632,23910,1,Não,14,3,excelente,3,alta,0,5,4,2,bom,5,4,0,4
32,Não,Viaja Frequentemente,689,Vendas,9,2,faculdade,Medicina,195,4,muito_alta,Masculino,35,1,baixo,2,Executivo de Vendas,4,muito_alta,Divorciado(a),4668,22812,0,Não,17,3,excelente,4,muito_alta,3,9,2,4,excelente,8,7,0,7
30,Não,Viaja Raramente,201,Pesquisa e Desenvolvimento,5,3,bacharelado,Técnico,197,4,muito_alta,Feminino,84,3,alto,1,Cientista Pesquisador,1,baixa,Divorciado(a),3204,10415,5,Não,14,3,excelente,4,muito_alta,1,8,3,3,melhor,3,2,2,2
30,Não,Viaja Raramente,1427,Pesquisa e Desenvolvimento,2,1,abaixo_faculdade,Medicina,198,2,media,Masculino,35,2,medio,1,Técnico de Laboratório,4,muito_alta,Solteiro(a),2720,11162,0,Não,13,3,excelente,4,muito_alta,0,6,3,3,melhor,5,3,1,2
41,Não,Viaja Frequentemente,857,Pesquisa e Desenvolvimento,10,3,bacharelado,Ciências Biológicas,199,4,muito_alta,Masculino,91,2,medio,4,Gerente,1,baixa,Divorciado(a),17181,12888,4,Não,13,3,excelente,2,media,1,21,2,2,bom,7,6,7,7
41,Não,Viaja Raramente,933,Pesquisa e Desenvolvimento,9,4,mestrado,Ciências Biológicas,200,3,alta,Masculino,94,3,alto,1,Técnico de Laboratório,1,baixa,Casado(a),2238,6961,2,Não,21,4,excepcional,4,muito_alta,1,7,2,3,melhor,5,0,1,4
19,Não,Viaja Raramente,1181,Pesquisa e Desenvolvimento,3,1,abaixo_faculdade,Medicina,201,2,media,Feminino,79,3,alto,1,Técnico de Laboratório,2,media,Solteiro(a),1483,16102,1,Não,14,3,excelente,4,muito_alta,0,1,3,3,melhor,1,0,0,0
40,Não,Viaja Frequentemente,1395,Pesquisa e Desenvolvimento,26,3,bacharelado,Medicina,202,2,media,Feminino,54,3,alto,2,Cientista Pesquisador,2,media,Divorciado(a),5605,8504,1,Não,11,3,excelente,1,baixa,1,20,2,3,melhor,20,7,2,13
35,Não,Viaja Raramente,662,Vendas,1,5,doutorado,Marketing,204,3,alta,Masculino,94,3,alto,3,Executivo de Vendas,2,media,Casado(a),7295,11439,1,Não,13,3,excelente,1,baixa,2,10,3,3,melhor,10,8,0,6
53,Não,Viaja Raramente,1436,Vendas,6,2,faculdade,Marketing,205,2,media,Masculino,34,3,alto,2,Representante de Vendas,3,alta,Casado(a),2306,16047,2,Sim,20,4,excepcional,4,muito_alta,1,13,3,1,ruim,7,7,4,5
45,Não,Viaja Raramente,194,Pesquisa e Desenvolvimento,9,3,bacharelado,Ciências Biológicas,206,2,media,Masculino,60,3,alto,2,Técnico de Laboratório,2,media,Divorciado(a),2348,10901,8,Não,18,3,excelente,3,alta,1,20,2,1,ruim,17,9,0,15
32,Não,Viaja Frequentemente,967,Vendas,8,3,bacharelado,Marketing,207,2,media,Feminino,43,3,alto,3,Executivo de Vendas,4,muito_alta,Solteiro(a),8998,15589,1,Não,14,3,excelente,4,muito_alta,0,9,2,3,melhor,9,8,3,7
29,Não,Não Viaja,1496,Pesquisa e Desenvolvimento,1,1,abaixo_faculdade,Técnico,208,4,muito_alta,Masculino,41,3,alto,2,Diretor de Produção,3,alta,Casado(a),4319,26283,1,Não,13,3,excelente,1,baixa,1,10,1,3,melhor,10,7,0,9
51,Não,Viaja Raramente,1169,Pesquisa e Desenvolvimento,7,4,mestrado,Medicina,211,2,media,Masculino,34,2,medio,2,Diretor de Produção,3,alta,Casado(a),6132,13983,2,Não,17,3,excelente,3,alta,0,10,2,3,melhor,1,0,0,0
58,Não,Viaja Raramente,1145,Pesquisa e Desenvolvimento,9,3,bacharelado,Medicina,214,2,media,Feminino,75,2,medio,1,Cientista Pesquisador,2,media,Casado(a),3346,11873,4,Sim,20,4,excepcional,2,media,1,9,3,2,bom,1,0,0,0
40,Não,Viaja Raramente,630,Vendas,4,4,mestrado,Marketing,215,3,alta,Masculino,67,2,medio,3,Executivo de Vendas,4,muito_alta,Casado(a),10855,8552,7,Não,11,3,excelente,1,baixa,1,15,2,2,bom,12,11,2,11
34,Não,Viaja Frequentemente,303,Vendas,2,4,mestrado,Marketing,216,3,alta,Feminino,75,3,alto,1,Representante de Vendas,3,alta,Casado(a),2231,11314,6,Não,18,3,excelente,4,muito_alta,1,6,3,3,melhor,4,3,1,2
22,Não,Viaja Raramente,1256,Pesquisa e Desenvolvimento,19,1,abaixo_faculdade,Medicina,217,3,alta,Masculino,80,3,alto,1,Cientista Pesquisador,4,muito_alta,Casado(a),2323,11992,1,Não,24,4,excepcional,1,baixa,2,2,6,3,melhor,2,2,2,2
27,Não,Não Viaja,691,Pesquisa e Desenvolvimento,9,3,bacharelado,Medicina,218,4,muito_alta,Masculino,57,3,alto,1,Cientista Pesquisador,2,media,Divorciado(a),2024,5970,6,Não,18,3,excelente,4,muito_alta,1,6,1,1,ruim,2,2,2,2
28,Não,Viaja Raramente,440,Pesquisa e Desenvolvimento,21,3,bacharelado,Medicina,221,3,alta,Masculino,42,3,alto,1,Cientista Pesquisador,4,muito_alta,Casado(a),2713,6672,1,Não,11,3,excelente,3,alta,1,5,2,1,ruim,5,2,0,2
57,Não,Viaja Raramente,334,Pesquisa e Desenvolvimento,24,2,faculdade,Ciências Biológicas,223,3,alta,Masculino,83,4,muito_alto,3,Representante de Saúde,4,muito_alta,Divorciado(a),9439,23402,3,Sim,16,3,excelente,2,media,1,12,2,1,ruim,5,3,1,4
27,Não,Não Viaja,1450,Pesquisa e Desenvolvimento,3,3,bacharelado,Medicina,224,3,alta,Masculino,79,2,medio,1,Cientista Pesquisador,3,alta,Divorciado(a),2566,25326,1,Sim,15,3,excelente,4,muito_alta,1,1,2,2,bom,1,1,0,1
50,Não,Viaja Raramente,1452,Pesquisa e Desenvolvimento,11,3,bacharelado,Ciências Biológicas,226,3,alta,Feminino,53,3,alto,5,Gerente,2,media,Solteiro(a),19926,17053,3,Não,15,3,excelente,2,media,0,21,5,3,melhor,5,4,4,4
41,Não,Viaja Raramente,465,Pesquisa e Desenvolvimento,14,3,bacharelado,Ciências Biológicas,227,1,baixa,Masculino,56,3,alto,1,Cientista Pesquisador,3,alta,Divorciado(a),2451,4609,4,Não,12,3,excelente,1,baixa,1,13,2,3,melhor,9,8,1,8
30,Não,Viaja Raramente,1339,Vendas,5,3,bacharelado,Ciências Biológicas,228,2,media,Feminino,41,3,alto,3,Executivo de Vendas,4,muito_alta,Casado(a),9419,8053,2,Não,12,3,excelente,3,alta,1,12,2,3,melhor,10,9,7,4
38,Não,Viaja Raramente,702,Vendas,1,4,mestrado,Ciências Biológicas,230,1,baixa,Feminino,59,2,medio,2,Executivo de Vendas,4,muito_alta,Solteiro(a),8686,12930,4,Não,22,4,excepcional,3,alta,0,12,2,4,excelente,8,3,0,7
32,Não,Viaja Raramente,120,Pesquisa e Desenvolvimento,6,5,doutorado,Ciências Biológicas,231,3,alta,Masculino,43,3,alto,1,Cientista Pesquisador,3,alta,Solteiro(a),3038,12430,3,Não,20,4,excepcional,1,baixa,0,8,2,3,melhor,5,4,1,4
27,Não,Viaja Raramente,1157,Pesquisa e Desenvolvimento,17,3,bacharelado,Técnico,233,3,alta,Masculino,51,3,alto,1,Cientista Pesquisador,2,media,Casado(a),3058,13364,0,Sim,16,3,excelente,4,muito_alta,1,6,3,2,bom,5,2,1,1
19,Sim,Viaja Frequentemente,602,Vendas,1,1,abaixo_faculdade,Técnico,235,3,alta,Feminino,100,1,baixo,1,Representante de Vendas,1,baixa,Solteiro(a),2325,20989,0,Não,21,4,excepcional,1,baixa,0,1,5,4,excelente,0,0,0,0
36,Não,Viaja Frequentemente,1480,Pesquisa e Desenvolvimento,3,2,faculdade,Medicina,238,4,muito_alta,Masculino,30,3,alto,1,Técnico de Laboratório,2,media,Solteiro(a),2088,15062,4,Não,12,3,excelente,3,alta,0,13,3,2,bom,8,7,7,2
30,Não,Não Viaja,111,Pesquisa e Desenvolvimento,9,3,bacharelado,Medicina,239,3,alta,Masculino,66,3,alto,2,Técnico de Laboratório,1,baixa,Divorciado(a),3072,11012,1,Não,11,3,excelente,3,alta,2,12,4,3,melhor,12,9,6,10
45,Não,Viaja Raramente,1268,Vendas,4,2,faculdade,Ciências Biológicas,240,3,alta,Feminino,30,3,alto,2,Executivo de Vendas,1,baixa,Divorciado(a),5006,6319,4,Sim,11,3,excelente,1,baixa,1,9,3,4,excelente,5,4,0,3
56,Não,Viaja Raramente,713,Pesquisa e Desenvolvimento,8,3,bacharelado,Ciências Biológicas,241,3,alta,Feminino,67,3,alto,1,Cientista Pesquisador,1,baixa,Divorciado(a),4257,13939,4,Sim,18,3,excelente,3,alta,1,19,3,3,melhor,2,2,2,2
33,Não,Viaja Raramente,134,Pesquisa e Desenvolvimento,2,3,bacharelado,Ciências Biológicas,242,3,alta,Masculino,90,3,alto,1,Cientista Pesquisador,4,muito_alta,Solteiro(a),2500,10515,0,Não,14,3,excelente,1,baixa,0,4,2,4,excelente,3,1,0,2
19,Sim,Viaja Raramente,303,Pesquisa e Desenvolvimento,2,3,bacharelado,Ciências Biológicas,243,2,media,Masculino,47,2,medio,1,Técnico de Laboratório,4,muito_alta,Solteiro(a),1102,9241,1,Não,22,4,excepcional,3,alta,0,1,3,2,bom,1,0,1,0
46,Não,Viaja Raramente,526,Vendas,1,2,faculdade,Marketing,244,2,media,Feminino,92,3,alto,3,Executivo de Vendas,1,baixa,Divorciado(a),10453,2137,1,Não,25,4,excepcional,3,alta,3,24,2,3,melhor,24,13,15,7
38,Não,Viaja Raramente,1380,Pesquisa e Desenvolvimento,9,2,faculdade,Ciências Biológicas,245,3,alta,Feminino,75,3,alto,1,Técnico de Laboratório,4,muito_alta,Solteiro(a),2288,6319,1,Não,12,3,excelente,3,alta,0,2,3,3,melhor,2,2,2,1
31,Não,Viaja Raramente,140,Pesquisa e Desenvolvimento,12,1,abaixo_faculdade,Medicina,246,3,alta,Feminino,95,3,alto,1,Cientista Pesquisador,4,muito_alta,Casado(a),3929,6984,8,Sim,23,4,excepcional,3,alta,1,7,0,3,melhor,4,2,0,2
34,Não,Viaja Raramente,629,Pesquisa e Desenvolvimento,27,2,faculdade,Medicina,247,4,muito_alta,Feminino,95,3,alto,1,Cientista Pesquisador,2,media,Solteiro(a),2311,5711,2,Não,15,3,excelente,4,muito_alta,0,9,3,3,melhor,3,2,1,2
41,Sim,Viaja Raramente,1356,Vendas,20,2,faculdade,Marketing,248,2,media,Feminino,70,3,alto,1,Representante de Vendas,2,media,Solteiro(a),3140,21728,1,Sim,22,4,excepcional,4,muito_alta,0,4,5,2,bom,4,3,0,2
50,Não,Viaja Raramente,328,Pesquisa e Desenvolvimento,1,3,bacharelado,Medicina,249,3,alta,Masculino,86,2,medio,1,Técnico de Laboratório,3,alta,Casado(a),3690,3425,2,Não,15,3,excelente,4,muito_alta,1,5,2,2,bom,3,2,0,2
53,Não,Viaja Raramente,1084,Pesquisa e Desenvolvimento,13,2,faculdade,Medicina,250,4,muito_alta,Feminino,57,4,muito_alto,2,Diretor de Produção,1,baixa,Divorciado(a),4450,26250,1,Não,11,3,excelente,3,alta,2,5,3,3,melhor,4,2,1,3
33,Não,Viaja Raramente,931,Pesquisa e Desenvolvimento,14,3,bacharelado,Medicina,252,4,muito_alta,Feminino,72,3,alto,1,Cientista Pesquisador,2,media,Casado(a),2756,4673,1,Não,13,3,excelente,4,muito_alta,1,8,5,3,melhor,8,7,1,6
40,Não,Viaja Raramente,989,Pesquisa e Desenvolvimento,4,1,abaixo_faculdade,Medicina,253,4,muito_alta,Feminino,46,3,alto,5,Gerente,3,alta,Casado(a),19033,6499,1,Não,14,3,excelente,2,media,1,21,2,3,melhor,20,8,9,9
55,Não,Viaja Raramente,692,Pesquisa e Desenvolvimento,14,4,mestrado,Medicina,254,3,alta,Masculino,61,4,muito_alto,5,Diretor de Pesquisa,2,media,Solteiro(a),18722,13339,8,Não,11,3,excelente,4,muito_alta,0,36,3,3,melhor,24,15,2,15
34,Não,Viaja Frequentemente,1069,Pesquisa e Desenvolvimento,2,1,abaixo_faculdade,Ciências Biológicas,256,4,muito_alta,Masculino,45,2,medio,2,Diretor de Produção,3,alta,Casado(a),9547,14074,1,Não,17,3,excelente,3,alta,0,10,2,2,bom,10,9,1,9
51,Não,Viaja Raramente,313,Pesquisa e Desenvolvimento,3,3,bacharelado,Medicina,258,4,muito_alta,Feminino,98,3,alto,4,Representante de Saúde,2,media,Solteiro(a),13734,7192,3,Não,18,3,excelente,3,alta,0,21,6,3,melhor,7,7,1,0
52,Não,Viaja Raramente,699,Pesquisa e Desenvolvimento,1,4,mestrado,Ciências Biológicas,259,3,alta,Masculino,65,2,medio,5,Gerente,3,alta,Casado(a),19999,5678,0,Não,14,3,excelente,1,baixa,1,34,5,3,melhor,33,18,11,9
27,Não,Viaja Raramente,894,Pesquisa e Desenvolvimento,9,3,bacharelado,Medicina,260,4,muito_alta,Feminino,99,3,alto,1,Cientista Pesquisador,2,media,Solteiro(a),2279,11781,1,Não,16,3,excelente,4,muito_alta,0,7,2,2,bom,7,7,0,3
35,Sim,Viaja Raramente,556,Pesquisa e Desenvolvimento,23,2,faculdade,Ciências Biológicas,261,2,media,Masculino,50,2,medio,2,Diretor de Produção,3,alta,Casado(a),5916,15497,3,Sim,13,3,excelente,1,baixa,0,8,1,3,melhor,1,0,0,1
43,Não,Não Viaja,1344,Pesquisa e Desenvolvimento,7,3,bacharelado,Medicina,262,4,muito_alta,Masculino,37,4,muito_alto,1,Cientista Pesquisador,4,muito_alta,Divorciado(a),2089,5228,4,Não,14,3,excelente,4,muito_alta,3,7,3,4,excelente,5,4,2,2
